    Energy    <xanes>    
  11364.00  1.4713861E-02
  11364.02  1.4714995E-02
  11364.03  1.4715446E-02
  11364.04  1.4715701E-02
  11364.04  1.4715805E-02
  11364.07  1.4717733E-02
  11364.08  1.4718062E-02
  11364.08  1.4718175E-02
  11364.09  1.4718518E-02
  11364.09  1.4718634E-02
  11364.10  1.4719171E-02
  11364.11  1.4719594E-02
  11364.11  1.4719840E-02
  11364.12  1.4720154E-02
  11364.13  1.4720791E-02
  11364.13  1.4721314E-02
  11364.15  1.4722581E-02
  11364.16  1.4722919E-02
  11364.16  1.4723124E-02
  11364.16  1.4723262E-02
  11364.17  1.4723611E-02
  11364.17  1.4723683E-02
  11364.17  1.4723902E-02
  11364.17  1.4724123E-02
  11364.18  1.4724198E-02
  11364.18  1.4724273E-02
  11364.18  1.4724578E-02
  11364.18  1.4724885E-02
  11364.19  1.4725278E-02
  11364.19  1.4725437E-02
  11364.20  1.4726077E-02
  11364.20  1.4726239E-02
  11364.20  1.4726403E-02
  11364.21  1.4727227E-02
  11364.22  1.4727893E-02
  11364.23  1.4728482E-02
  11364.23  1.4728736E-02
  11364.23  1.4728822E-02
  11364.23  1.4728908E-02
  11364.24  1.4729083E-02
  11364.24  1.4729523E-02
  11364.24  1.4729612E-02
  11364.24  1.4729791E-02
  11364.25  1.4729971E-02
  11364.25  1.4730700E-02
  11364.25  1.4730792E-02
  11364.26  1.4730883E-02
  11364.26  1.4731430E-02
  11364.27  1.4731885E-02
  11364.27  1.4732159E-02
  11364.27  1.4732250E-02
  11364.28  1.4733162E-02
  11364.28  1.4733253E-02
  11364.29  1.4733618E-02
  11364.29  1.4733891E-02
  11364.29  1.4734165E-02
  11364.29  1.4734256E-02
  11364.30  1.4734438E-02
  11364.30  1.4734621E-02
  11364.30  1.4734803E-02
  11364.30  1.4735077E-02
  11364.30  1.4735168E-02
  11364.31  1.4735350E-02
  11364.31  1.4735898E-02
  11364.32  1.4736627E-02
  11364.33  1.4737357E-02
  11364.33  1.4737540E-02
  11364.33  1.4737722E-02
  11364.33  1.4737905E-02
  11364.34  1.4738635E-02
  11364.34  1.4738908E-02
  11364.35  1.4739091E-02
  11364.35  1.4739273E-02
  11364.35  1.4739730E-02
  11364.36  1.4740003E-02
  11364.36  1.4740277E-02
  11364.36  1.4740460E-02
  11364.36  1.4740734E-02
  11364.36  1.4740825E-02
  11364.37  1.4741464E-02
  11364.38  1.4742012E-02
  11364.39  1.4742925E-02
  11364.39  1.4743199E-02
  11364.39  1.4743290E-02
  11364.40  1.4743564E-02
  11364.40  1.4743655E-02
  11364.40  1.4744021E-02
  11364.42  1.4745482E-02
  11364.43  1.4746395E-02
  11364.43  1.4746487E-02
  11364.43  1.4746578E-02
  11364.43  1.4746852E-02
  11364.43  1.4746943E-02
  11364.43  1.4747035E-02
  11364.44  1.4747674E-02
  11364.47  1.4750050E-02
  11364.48  1.4750964E-02
  11364.48  1.4751146E-02
  11364.48  1.4751329E-02
  11364.49  1.4752426E-02
  11364.55  1.4757727E-02
  11364.55  1.4757910E-02
  11364.58  1.4760561E-02
  11364.59  1.4761475E-02
  11364.61  1.4763122E-02
  11364.62  1.4764494E-02
  11364.63  1.4765225E-02
  11365.13  1.4811103E-02
  11365.63  1.4857226E-02
  11366.13  1.4903596E-02
  11366.63  1.4950214E-02
  11367.13  1.4997083E-02
  11367.63  1.5044204E-02
  11368.13  1.5091581E-02
  11368.63  1.5139213E-02
  11369.13  1.5187105E-02
  11369.63  1.5235257E-02
  11370.13  1.5283672E-02
  11370.63  1.5332352E-02
  11371.13  1.5381298E-02
  11371.63  1.5430514E-02
  11372.13  1.5480001E-02
  11372.63  1.5529762E-02
  11373.13  1.5579798E-02
  11373.63  1.5630112E-02
  11374.13  1.5680707E-02
  11374.63  1.5731584E-02
  11375.13  1.5782745E-02
  11375.63  1.5834194E-02
